timestamp_ms,raw_x_ut,raw_y_ut,raw_z_ut,cal_x_ut,cal_y_ut,cal_z_ut
24872,-18.1702,-23.8159,-38.4338,-6.8450,-0.3804,-15.8674
24882,-18.2861,-23.7000,-38.4583,-6.9369,-0.2852,-15.8836
24892,-18.1458,-23.8647,-38.2935,-6.8267,-0.4181,-15.7582
24902,-18.2861,-23.7915,-38.1226,-6.9390,-0.3542,-15.6215
24912,-18.2922,-23.7671,-38.4338,-6.9408,-0.3389,-15.8654
24922,-18.2800,-23.9685,-38.2202,-6.9302,-0.4985,-15.7008
24932,-18.2434,-23.8770,-38.5742,-6.8994,-0.4304,-15.9777
24942,-18.3228,-23.8403,-38.5437,-6.9621,-0.3991,-15.9524
24952,-18.2861,-23.8647,-38.4521,-6.9342,-0.4181,-15.8813
24962,-18.1763,-23.7732,-38.5376,-6.8494,-0.3474,-15.9482
24972,-18.3044,-23.8281,-38.1348,-6.9525,-0.3836,-15.6314
24982,-18.3350,-23.8220,-38.4399,-6.9730,-0.3826,-15.8705
24992,-18.2617,-23.7549,-38.3850,-6.9178,-0.3289,-15.8272
25002,-18.2861,-23.8098,-38.4277,-6.9354,-0.3734,-15.8613
25012,-18.2678,-23.6938,-38.2751,-6.9248,-0.2780,-15.7400
25022,-18.2434,-23.7671,-38.1836,-6.9055,-0.3361,-15.6695
25032,-18.2678,-23.8220,-38.5376,-6.9198,-0.3852,-15.9479
25042,-18.3594,-23.9990,-38.2629,-6.9909,-0.5224,-15.7339
25052,-18.2800,-23.6572,-38.2629,-6.9350,-0.2480,-15.7298
25062,-18.4570,-23.8220,-38.0310,-7.0724,-0.3745,-15.5482
25072,-18.2556,-23.8586,-38.6963,-6.9079,-0.4172,-16.0731
25082,-18.2007,-23.7061,-38.6414,-6.8684,-0.2943,-16.0284
25092,-18.2861,-24.1699,-38.1775,-6.9320,-0.6602,-15.6701
25102,-18.3105,-23.8098,-38.4766,-6.9539,-0.3737,-15.8994
25112,-18.2678,-23.7976,-38.1592,-6.9243,-0.3600,-15.6505
25122,-18.4265,-23.8708,-38.2507,-7.0455,-0.4177,-15.7217
25132,-18.4448,-23.8770,-38.4216,-7.0578,-0.4248,-15.8558
25142,-18.3289,-23.7915,-38.4521,-6.9687,-0.3583,-15.8797
25152,-18.4082,-24.0295,-38.5681,-7.0251,-0.5506,-15.9734
25162,-18.3289,-23.9868,-38.2141,-6.9679,-0.5123,-15.6957
25172,-18.3594,-24.0845,-38.3850,-6.9882,-0.5931,-15.8310
25182,-18.1824,-23.9746,-38.2141,-6.8542,-0.5050,-15.6971
25192,-18.1702,-23.5962,-38.0127,-6.8533,-0.1970,-15.5336
25202,-18.2495,-23.8708,-38.6475,-6.9035,-0.4265,-16.0351
25212,-18.2495,-23.8098,-38.4583,-6.9066,-0.3745,-15.8856
25222,-18.2800,-24.0051,-38.2812,-6.9289,-0.5289,-15.7492
25232,-18.2190,-23.8159,-38.3850,-6.8835,-0.3789,-15.8286
25242,-18.1885,-23.8647,-38.1165,-6.8618,-0.4148,-15.6188
25252,-18.3716,-23.9685,-38.1714,-7.0019,-0.4962,-15.6615
25262,-18.2800,-23.7854,-38.4888,-6.9304,-0.3547,-15.9089
25330,-18.3533,-23.8953,-38.3484,-6.9870,-0.4400,-15.7995
25340,-18.2312,-23.7244,-38.2874,-6.8956,-0.3034,-15.7504
25350,-18.3350,-23.9014,-37.9761,-6.9767,-0.4398,-15.5076
25360,-18.2434,-23.7671,-38.1042,-6.9064,-0.3349,-15.6072
25370,-18.2373,-23.9563,-38.4094,-6.8951,-0.4921,-15.8496
25380,-18.2312,-23.8770,-38.0249,-6.8959,-0.4226,-15.5467
25390,-18.2922,-23.9258,-38.3057,-6.9395,-0.4651,-15.7671
25400,-18.3105,-23.6572,-38.3240,-6.9581,-0.2484,-15.7774
25410,-18.2373,-23.9563,-38.3179,-6.8961,-0.4908,-15.7777
25420,-18.3533,-23.7427,-38.4521,-6.9885,-0.3185,-15.8788
25430,-18.3167,-23.9929,-38.0920,-6.9596,-0.5157,-15.6001
25440,-18.3350,-23.7732,-37.9883,-6.9788,-0.3366,-15.5153
25450,-18.2678,-23.7610,-38.2874,-6.9235,-0.3323,-15.7506
25460,-18.3289,-23.8342,-37.9883,-6.9730,-0.3859,-15.5162
25470,-18.3411,-23.8892,-38.4338,-6.9767,-0.4366,-15.8667
25480,-18.2556,-23.8953,-38.2385,-6.9122,-0.4401,-15.7144
25490,-18.2739,-23.8220,-38.4766,-6.9252,-0.3842,-15.8999
25500,-18.2129,-23.8098,-38.3789,-6.8789,-0.3739,-15.8238
25510,-18.2678,-23.7976,-38.6658,-6.9188,-0.3674,-16.0482
25520,-18.2556,-23.7244,-38.0676,-6.9170,-0.2997,-15.5777
25530,-18.2922,-23.8647,-38.4033,-6.9395,-0.4173,-15.8429
25540,-18.2495,-23.8159,-38.3057,-6.9081,-0.3772,-15.7660
25550,-18.3899,-23.8831,-38.2507,-7.0168,-0.4281,-15.7223
25560,-18.2861,-23.7671,-38.4521,-6.9359,-0.3393,-15.8798
25570,-18.3594,-23.9929,-37.9211,-6.9947,-0.5124,-15.4655
25580,-18.2800,-23.9014,-38.1836,-6.9317,-0.4438,-15.6711
25590,-18.3350,-23.8586,-38.2202,-6.9748,-0.4089,-15.6986
25600,-18.2312,-23.9563,-38.2080,-6.8925,-0.4893,-15.6916
25610,-18.2129,-23.8831,-38.5681,-6.8757,-0.4358,-15.9734
25620,-18.2129,-23.8159,-38.0432,-6.8825,-0.3740,-15.5603
25630,-18.2678,-23.6816,-38.6414,-6.9210,-0.2735,-16.0273
25640,-18.2617,-23.8708,-38.1592,-6.9183,-0.4191,-15.6517
25650,-18.3533,-23.9014,-38.5132,-6.9851,-0.4474,-15.9290
25660,-18.2617,-23.8037,-38.5742,-6.9149,-0.3710,-15.9765
25670,-18.2739,-24.0479,-38.3850,-6.9223,-0.5650,-15.8314
25680,-18.2190,-23.7427,-38.5742,-6.8827,-0.3225,-15.9760
25690,-18.3594,-23.9319,-38.5498,-6.9890,-0.4724,-15.9581
25700,-18.3411,-23.7000,-38.4583,-6.9797,-0.2843,-15.8831
25710,-18.3533,-23.8647,-38.2935,-6.9881,-0.4146,-15.7560
25720,-18.2190,-23.9319,-38.3301,-6.8821,-0.4716,-15.7872
25730,-18.3105,-23.8647,-38.2141,-6.9558,-0.4142,-15.6942
25740,-18.2495,-23.7000,-38.5193,-6.9078,-0.2868,-15.9320
25750,-18.2129,-23.9563,-38.4094,-6.8761,-0.4925,-15.8499
25760,-18.2861,-23.8708,-38.4094,-6.9346,-0.4224,-15.8478
25770,-18.2922,-23.8525,-38.3423,-6.9403,-0.4065,-15.7948
25780,-18.1396,-23.7000,-38.4888,-6.8227,-0.2882,-15.9092
25790,-18.3533,-23.6267,-38.5071,-6.9899,-0.2257,-15.9202
25800,-18.1458,-23.8770,-38.4338,-6.8250,-0.4300,-15.8686
25810,-18.3289,-23.7488,-38.6169,-6.9676,-0.3262,-16.0085
25820,-18.2556,-23.9685,-38.2812,-6.9105,-0.4998,-15.7490
25830,-18.2495,-23.8403,-38.2141,-6.9087,-0.3955,-15.6945
25840,-18.3105,-23.7000,-38.3484,-6.9571,-0.2832,-15.7971
25850,-18.2190,-23.9136,-38.5254,-6.8803,-0.4597,-15.9402
25860,-18.3411,-23.7915,-38.4216,-6.9785,-0.3576,-15.8556
25870,-18.2495,-23.5474,-38.4705,-6.9109,-0.1630,-15.8914
25880,-18.2861,-23.9502,-38.2751,-6.9346,-0.4844,-15.7436
25890,-18.1824,-23.9136,-38.4033,-6.8532,-0.4585,-15.8448
25900,-18.2922,-23.7610,-38.3972,-6.9413,-0.3335,-15.8366
25910,-18.1274,-23.9624,-38.3057,-6.8107,-0.4974,-15.7694
25920,-18.2373,-23.8403,-38.2141,-6.8992,-0.3957,-15.6946
25930,-18.2373,-23.7915,-38.4827,-6.8971,-0.3603,-15.9047
25940,-18.2983,-23.7854,-38.5559,-6.9439,-0.3554,-15.9614
25950,-18.3105,-23.8098,-38.4399,-6.9543,-0.3732,-15.8706
25960,-18.3472,-23.9197,-38.1592,-6.9839,-0.4571,-15.6514
25970,-18.3167,-23.8892,-38.1836,-6.9604,-0.4333,-15.6705
25980,-18.2739,-23.7366,-38.2202,-6.9294,-0.3115,-15.6975
25990,-18.3167,-23.9258,-38.5437,-6.9559,-0.4681,-15.9537
26000,-18.1335,-23.9136,-38.2629,-6.8167,-0.4573,-15.7351
26010,-18.2556,-23.6206,-38.6108,-6.9129,-0.2240,-16.0026
26020,-18.3472,-23.8220,-38.0981,-6.9862,-0.3774,-15.6021
26030,-18.2617,-23.8892,-38.0859,-6.9187,-0.4328,-15.5944
26040,-18.2922,-23.9136,-38.5620,-6.9369,-0.4590,-15.9681
26050,-18.2434,-23.8159,-38.4827,-6.9015,-0.3799,-15.9050
26060,-18.3838,-23.9380,-38.2324,-7.0113,-0.4723,-15.7088
26070,-18.2556,-23.7305,-38.7024,-6.9100,-0.3140,-16.0761
26080,-18.3838,-23.8037,-37.9028,-7.0171,-0.3591,-15.4481
26090,-18.2739,-23.7244,-38.4277,-6.9274,-0.3047,-15.8602
26100,-18.3716,-23.9624,-38.1165,-7.0026,-0.4905,-15.6183
26168,-18.2556,-24.0479,-38.2141,-6.9099,-0.5628,-15.6974
26178,-18.2922,-23.8586,-38.5193,-6.9383,-0.4140,-15.9338
26188,-18.3289,-23.7854,-38.5071,-6.9682,-0.3542,-15.9228
26198,-18.2922,-23.8342,-38.1897,-6.9423,-0.3895,-15.6747
26208,-18.3838,-23.9014,-38.3850,-7.0103,-0.4450,-15.8280
26218,-18.3960,-24.1089,-38.7634,-7.0121,-0.6177,-16.1280
26228,-18.2434,-23.7122,-38.2874,-6.9053,-0.2933,-15.7501
26238,-18.2129,-24.0295,-38.5498,-6.8733,-0.5537,-15.9611
26248,-18.2678,-23.7976,-38.2507,-6.9233,-0.3613,-15.7224
26258,-18.3228,-23.9319,-38.3789,-6.9623,-0.4705,-15.8244
26268,-18.1824,-23.7915,-38.6047,-6.8531,-0.3630,-16.0011
26278,-18.3655,-23.8220,-38.3667,-6.9976,-0.3810,-15.8127
26288,-18.2495,-23.7915,-38.4338,-6.9072,-0.3594,-15.8662
26298,-18.3655,-23.7854,-38.2568,-6.9994,-0.3499,-15.7259
26308,-18.1946,-23.9563,-38.3484,-6.8625,-0.4920,-15.8021
26318,-18.1763,-23.7366,-38.4277,-6.8512,-0.3162,-15.8614
26328,-18.2556,-23.6816,-38.5925,-6.9121,-0.2730,-15.9891
26338,-18.1702,-23.7488,-38.4583,-6.8459,-0.3266,-15.8856
26348,-18.2617,-23.7732,-38.2385,-6.9191,-0.3415,-15.7125
26358,-18.2800,-23.8220,-38.2080,-6.9328,-0.3801,-15.6891
26368,-18.2068,-23.8098,-38.5376,-6.8725,-0.3764,-15.9484
26378,-18.3105,-23.8770,-38.3850,-6.9537,-0.4265,-15.8285
26388,-18.2922,-23.7976,-38.6292,-6.9382,-0.3664,-16.0192
26398,-18.2495,-23.8220,-38.4277,-6.9067,-0.3839,-15.8619
26408,-18.3472,-23.8525,-38.5315,-6.9810,-0.4083,-15.9427
26418,-18.3289,-23.7488,-38.3972,-6.9700,-0.3230,-15.8360
26428,-18.3777,-23.8098,-38.2202,-7.0089,-0.3688,-15.6974
26438,-18.2678,-23.8831,-38.1409,-6.9230,-0.4286,-15.6374
26448,-18.2678,-23.8220,-38.2507,-6.9229,-0.3810,-15.7227
26458,-18.4021,-23.8220,-38.3972,-7.0257,-0.3808,-15.8363
26468,-18.2983,-23.8403,-38.4949,-6.9436,-0.3988,-15.9143
26478,-18.2861,-23.9319,-38.1104,-6.9367,-0.4672,-15.6140
26488,-18.3472,-23.9197,-38.1104,-6.9844,-0.4563,-15.6131
26498,-18.3167,-23.9502,-38.1836,-6.9594,-0.4825,-15.6714
26508,-18.1824,-23.8342,-38.4583,-6.8539,-0.3953,-15.8867
26518,-18.1946,-23.9868,-38.3728,-6.8617,-0.5169,-15.8218
26528,-18.3411,-23.9075,-38.5681,-6.9749,-0.4533,-15.9723
26538,-18.2739,-23.9929,-38.0798,-6.9265,-0.5162,-15.5910
26548,-18.3533,-23.9258,-38.0554,-6.9897,-0.4604,-15.5700
26558,-18.2312,-23.7427,-38.2629,-6.8956,-0.3178,-15.7316
26568,-18.2556,-23.9014,-38.2263,-6.9123,-0.4448,-15.7049
26578,-18.3777,-23.9746,-38.0737,-7.0076,-0.4996,-15.5848
26588,-18.2800,-23.7793,-38.5742,-6.9296,-0.3510,-15.9759
26598,-18.2312,-23.9685,-38.0798,-6.8937,-0.4973,-15.5911
26608,-18.2617,-23.8464,-38.3972,-6.9161,-0.4029,-15.8381
26618,-18.2983,-23.9868,-37.9150,-6.9474,-0.5085,-15.4613
26628,-18.2678,-23.9441,-38.1287,-6.9221,-0.4777,-15.6287
26638,-18.2434,-23.8525,-38.4644,-6.9010,-0.4091,-15.8911
26648,-18.3960,-23.8403,-38.1836,-7.0230,-0.3926,-15.6689
26658,-18.3105,-24.1699,-38.5559,-6.9469,-0.6653,-15.9669
26668,-18.5059,-23.9319,-38.2874,-7.1058,-0.4661,-15.7505
26678,-18.2312,-23.9014,-38.5742,-6.8895,-0.4503,-15.9782
26744,-18.3105,-23.7732,-38.7085,-6.9520,-0.3476,-16.0809
26754,-18.2129,-23.9502,-38.4827,-6.8754,-0.4887,-15.9073
26764,-18.2373,-23.9502,-38.3545,-6.8958,-0.4864,-15.8064
26774,-18.2251,-23.7244,-38.3972,-6.8897,-0.3051,-15.8368
26784,-18.2739,-23.8525,-38.2324,-6.9273,-0.4052,-15.7087
26794,-18.2312,-23.7671,-38.3118,-6.8946,-0.3382,-15.7702
26804,-18.3105,-23.9746,-38.0249,-6.9559,-0.5000,-15.5472
26814,-18.3594,-23.8892,-38.5742,-6.9894,-0.4383,-15.9766
26824,-18.3960,-24.0479,-38.4949,-7.0161,-0.5645,-15.9163
26834,-18.2617,-23.9990,-38.2446,-6.9152,-0.5238,-15.7206
26844,-18.3411,-23.8892,-38.5742,-6.9752,-0.4386,-15.9768
26854,-18.3289,-23.8953,-38.3606,-6.9679,-0.4406,-15.8094
26864,-18.2617,-23.8037,-38.6047,-6.9146,-0.3715,-16.0004
26874,-18.2739,-23.7732,-38.4888,-6.9259,-0.3450,-15.9088
26884,-18.3777,-23.6816,-38.4338,-7.0087,-0.2686,-15.8632
26894,-18.2617,-23.9624,-38.2751,-6.9154,-0.4947,-15.7440
26904,-18.2861,-23.7915,-38.5132,-6.9348,-0.3599,-15.9281
26914,-18.2678,-23.8647,-38.7939,-6.9163,-0.4234,-16.1498
26924,-18.2556,-23.9502,-38.4521,-6.9090,-0.4875,-15.8828
26934,-18.1946,-23.6816,-38.4827,-6.8658,-0.2724,-15.9035
26944,-18.3044,-23.6511,-38.4277,-6.9523,-0.2451,-15.8588
26954,-18.2312,-24.0784,-38.2690,-6.8898,-0.5886,-15.7413
26964,-18.2495,-23.8464,-38.1104,-6.9097,-0.3989,-15.6131
26974,-18.3350,-23.7305,-38.5010,-6.9739,-0.3097,-15.9171
26984,-18.3350,-23.7976,-38.0188,-6.9780,-0.3568,-15.5396
26994,-18.2434,-23.7244,-38.6658,-6.9010,-0.3087,-16.0474
27004,-18.2617,-23.9258,-38.2751,-6.9161,-0.4651,-15.7435
27014,-18.2434,-23.9258,-38.1531,-6.9031,-0.4637,-15.6479
27024,-18.2739,-23.7305,-38.3728,-6.9278,-0.3088,-15.8172
27034,-18.2739,-23.7549,-38.3728,-6.9274,-0.3285,-15.8175
27044,-18.1885,-23.7488,-38.2996,-6.8618,-0.3240,-15.7608
27054,-18.2068,-23.8525,-38.3423,-6.8739,-0.4080,-15.7957
27064,-18.2922,-23.8586,-38.3301,-6.9404,-0.4113,-15.7853
27074,-18.2556,-23.9380,-38.4033,-6.9097,-0.4770,-15.8443
27084,-18.2678,-24.0662,-38.0127,-6.9213,-0.5744,-15.5395
27094,-18.3411,-23.9014,-38.2629,-6.9783,-0.4439,-15.7327
27104,-18.3472,-23.8098,-38.2080,-6.9853,-0.3692,-15.6882
27114,-18.3289,-23.7366,-38.5193,-6.9689,-0.3149,-15.9316
27124,-18.2190,-23.8647,-38.0859,-6.8859,-0.4139,-15.5945
27134,-18.2495,-23.7122,-38.5193,-6.9076,-0.2966,-15.9321
27144,-18.3411,-23.8220,-38.2568,-6.9798,-0.3798,-15.7267
27154,-18.2251,-23.9746,-38.3545,-6.8859,-0.5063,-15.8069
27164,-18.2495,-23.9136,-38.3728,-6.9057,-0.4569,-15.8201
27174,-18.2129,-23.8159,-38.1531,-6.8813,-0.3756,-15.6466
27184,-18.2495,-23.6206,-38.3911,-6.9105,-0.2209,-15.8302
27194,-18.2129,-23.9990,-38.2263,-6.8774,-0.5243,-15.7068
27204,-18.3899,-24.0173,-38.1287,-7.0158,-0.5346,-15.6285
27214,-18.3044,-23.8464,-38.4766,-6.9485,-0.4034,-15.9000
27224,-18.2312,-23.8403,-38.0737,-6.8960,-0.3938,-15.5845
27234,-18.2739,-23.8159,-38.5925,-6.9240,-0.3810,-15.9909
27244,-18.3289,-23.8586,-38.1897,-6.9704,-0.4086,-15.6747
27254,-18.3289,-23.8342,-38.1897,-6.9708,-0.3889,-15.6743
27264,-18.3533,-23.9075,-38.4399,-6.9858,-0.4512,-15.8716
27274,-18.3411,-23.8586,-38.6292,-6.9751,-0.4148,-16.0195
27284,-18.3899,-23.8342,-38.2874,-7.0172,-0.3893,-15.7503
27294,-18.3228,-23.9014,-38.0432,-6.9665,-0.4410,-15.5604
27304,-18.2617,-23.6694,-38.5925,-6.9170,-0.2630,-15.9889
27314,-18.2922,-23.8403,-38.1531,-6.9426,-0.3939,-15.6461
27324,-18.2983,-23.7000,-38.2568,-6.9486,-0.2821,-15.7254
27334,-18.2129,-23.7976,-38.1409,-6.8817,-0.3606,-15.6367
27344,-18.2190,-23.9868,-38.3240,-6.8813,-0.5158,-15.7832
27354,-18.2983,-23.8770,-38.4827,-6.9432,-0.4282,-15.9053
27364,-18.2190,-23.7976,-38.4399,-6.8832,-0.3649,-15.8714
27374,-18.2922,-23.8708,-38.2996,-6.9405,-0.4207,-15.7615
27384,-18.2922,-23.7000,-38.2568,-6.9439,-0.2822,-15.7255
27394,-18.2861,-24.0051,-38.1714,-6.9348,-0.5272,-15.6629
27404,-18.2678,-23.8098,-38.3301,-6.9222,-0.3723,-15.7848
27414,-18.2434,-23.9014,-38.4827,-6.9000,-0.4488,-15.9062
27424,-18.3044,-23.7366,-38.2385,-6.9529,-0.3113,-15.7115
27434,-18.3044,-23.8464,-38.5193,-6.9480,-0.4040,-15.9335
27444,-18.4143,-23.9258,-38.4338,-7.0331,-0.4648,-15.8664
27454,-18.2983,-23.7976,-38.1104,-6.9485,-0.3587,-15.6119
27464,-18.2190,-23.8770,-38.4338,-6.8820,-0.4288,-15.8678
27474,-18.2617,-23.8281,-38.4033,-6.9164,-0.3882,-15.8427
27484,-18.2861,-23.7000,-38.3362,-6.9383,-0.2835,-15.7878
27494,-18.2800,-23.8647,-38.5437,-6.9285,-0.4195,-15.9532
27504,-18.2190,-23.7549,-38.2935,-6.8856,-0.3283,-15.7558
27514,-18.1641,-23.8525,-38.3728,-6.8403,-0.4092,-15.8201
27580,-18.3472,-24.1089,-38.4644,-6.9774,-0.6141,-15.8938
27590,-18.2922,-23.9746,-38.2629,-6.9391,-0.5038,-15.7343
27600,-18.1885,-23.8281,-38.5132,-6.8582,-0.3911,-15.9297
27610,-18.3350,-23.9075,-38.3301,-6.9728,-0.4499,-15.7855
27620,-18.3044,-23.8831,-38.1287,-6.9516,-0.4278,-15.6274
27630,-18.2556,-23.7244,-38.5864,-6.9114,-0.3073,-15.9849
27640,-18.2678,-23.8342,-38.2874,-6.9223,-0.3914,-15.7517
27650,-18.1763,-23.7183,-38.4827,-6.8509,-0.3022,-15.9043
27660,-18.2495,-24.0173,-38.3179,-6.9046,-0.5398,-15.7785
27670,-18.3899,-23.8342,-38.0005,-7.0203,-0.3851,-15.5252
27680,-18.2800,-23.7427,-38.1836,-6.9344,-0.3158,-15.6687
27690,-18.2617,-23.7061,-38.5437,-6.9169,-0.2918,-15.9511
27700,-18.2373,-23.8464,-38.4766,-6.8963,-0.4045,-15.9007
27710,-18.2617,-24.0479,-38.0859,-6.9160,-0.5608,-15.5967
27720,-18.4021,-23.7854,-38.3789,-7.0266,-0.3510,-15.8214
27730,-18.2312,-23.8098,-38.2507,-6.8946,-0.3718,-15.7230
27740,-18.2434,-23.7610,-38.6658,-6.9004,-0.3382,-16.0479
27750,-18.2434,-23.9380,-38.0737,-6.9038,-0.4723,-15.5858
27760,-18.2190,-23.7793,-38.5315,-6.8826,-0.3515,-15.9430
27770,-18.2495,-23.9319,-38.2996,-6.9062,-0.4706,-15.7629
27780,-18.3044,-23.9136,-38.3728,-6.9485,-0.4560,-15.8195
27790,-18.2983,-23.9807,-38.4399,-6.9418,-0.5112,-15.8732
27800,-18.3105,-23.9075,-38.1592,-6.9556,-0.4478,-15.6517
27810,-18.3228,-23.8464,-38.3484,-6.9641,-0.4012,-15.7992
27820,-18.3105,-23.8220,-38.2690,-6.9559,-0.3805,-15.7366
27830,-18.4204,-23.8586,-38.4277,-7.0390,-0.4105,-15.8606
27840,-18.3044,-23.7488,-38.3301,-6.9517,-0.3224,-15.7836
27850,-18.3838,-23.9319,-38.2202,-7.0115,-0.4672,-15.6991
27860,-18.2373,-23.9136,-38.1042,-6.8991,-0.4532,-15.6094
27870,-18.3533,-23.8281,-38.3118,-6.9886,-0.3853,-15.7698
27880,-18.3167,-23.8953,-38.2507,-6.9596,-0.4392,-15.7233
27890,-18.3533,-23.9136,-38.4155,-6.9860,-0.4558,-15.8525
27900,-18.2190,-23.7366,-38.5376,-6.8832,-0.3171,-15.9472
27910,-18.3044,-24.1882,-38.3789,-6.9437,-0.6776,-15.8283
27920,-18.4143,-24.0295,-38.4277,-7.0314,-0.5484,-15.8631
27930,-18.3533,-23.8892,-38.2935,-6.9877,-0.4343,-15.7563
27940,-18.2373,-23.8403,-38.2629,-6.8987,-0.3964,-15.7329
27950,-18.4204,-23.8831,-38.1775,-7.0413,-0.4265,-15.6645
27960,-18.2861,-23.7793,-38.4033,-6.9362,-0.3484,-15.8417
27970,-18.2800,-23.7549,-38.0859,-6.9353,-0.3242,-15.5923
27980,-18.1824,-23.8037,-38.2751,-6.8564,-0.3680,-15.7426
27990,-18.3105,-23.8586,-38.3972,-6.9539,-0.4119,-15.8378
28000,-18.2312,-23.8953,-38.0310,-6.8955,-0.4375,-15.5517
28010,-18.3228,-23.8464,-38.2874,-6.9648,-0.4003,-15.7512
28020,-18.1335,-23.8647,-38.3240,-6.8169,-0.4188,-15.7823
28030,-18.2983,-23.8281,-38.2935,-6.9460,-0.3860,-15.7560
28040,-18.3838,-23.8342,-38.3179,-7.0121,-0.3898,-15.7744
28050,-18.2007,-23.9319,-38.2690,-6.8685,-0.4710,-15.7394
28060,-18.2190,-23.8037,-38.3423,-6.8842,-0.3684,-15.7949
28070,-18.1641,-23.7976,-38.3972,-6.8410,-0.3652,-15.8385
28080,-18.2922,-23.9014,-38.4827,-6.9380,-0.4480,-15.9057
28090,-18.1946,-23.9624,-38.2751,-6.8632,-0.4958,-15.7447
28100,-18.3289,-23.9136,-38.3728,-6.9675,-0.4556,-15.8192
28110,-18.3350,-23.7976,-38.1104,-6.9770,-0.3581,-15.6115
28120,-18.1763,-23.9197,-38.3911,-6.8484,-0.4634,-15.8353
28130,-18.2068,-23.6755,-38.5864,-6.8742,-0.2688,-15.9848
28140,-18.1030,-23.8281,-38.5132,-6.7917,-0.3926,-15.9306
28150,-18.2556,-23.8220,-38.2385,-6.9135,-0.3810,-15.7133
28160,-18.2190,-23.8342,-38.2080,-6.8851,-0.3910,-15.6899
28170,-18.2617,-23.8098,-38.4583,-6.9161,-0.3743,-15.8855
28180,-18.3777,-23.8831,-38.3972,-7.0057,-0.4305,-15.8374
28190,-18.2800,-23.8281,-38.2629,-6.9321,-0.3859,-15.7323
28200,-18.3289,-23.7122,-38.2996,-6.9717,-0.2920,-15.7588
28210,-18.2983,-23.9441,-38.3606,-6.9433,-0.4805,-15.8104
28220,-18.2007,-24.0173,-38.2202,-6.8676,-0.5392,-15.7024
28230,-18.2556,-23.8037,-38.2751,-6.9134,-0.3668,-15.7418
28240,-18.2373,-23.7732,-38.4094,-6.8982,-0.3444,-15.8469
28250,-18.2495,-23.7427,-38.1226,-6.9113,-0.3154,-15.6212
28260,-18.3350,-23.9014,-38.1836,-6.9745,-0.4429,-15.6705
28270,-18.3594,-23.8159,-38.3850,-6.9927,-0.3765,-15.8271
28280,-18.1580,-23.7854,-38.4766,-6.8356,-0.3566,-15.9007
28290,-18.2495,-23.7488,-38.3484,-6.9088,-0.3236,-15.7985
28300,-18.2312,-23.9258,-38.1165,-6.8940,-0.4633,-15.6192
28310,-18.4082,-23.8281,-38.3850,-7.0305,-0.3855,-15.8267
28320,-18.3105,-23.8464,-38.6597,-6.9513,-0.4059,-16.0436
28330,-18.2739,-23.9563,-38.3301,-6.9245,-0.4903,-15.7869
28340,-18.3838,-24.0356,-38.2263,-7.0097,-0.5509,-15.7054
28350,-18.3044,-23.9807,-38.5803,-6.9451,-0.5132,-15.9834
28417,-18.2495,-23.7549,-38.3118,-6.9091,-0.3280,-15.7699
28427,-18.2983,-23.9441,-38.3789,-6.9431,-0.4808,-15.8248
28437,-18.3899,-23.7610,-38.0493,-7.0210,-0.3267,-15.5624
28447,-18.2983,-23.7122,-38.3972,-6.9469,-0.2940,-15.8358
28457,-18.3777,-23.8586,-38.4766,-7.0053,-0.4119,-15.8994
28467,-18.3960,-23.9502,-38.2935,-7.0199,-0.4828,-15.7568
28477,-18.3655,-24.0173,-38.4705,-6.9931,-0.5401,-15.8970
28487,-18.2922,-23.7549,-38.6536,-6.9386,-0.3323,-16.0377
28497,-18.3472,-23.9929,-38.1104,-6.9832,-0.5154,-15.6142
28507,-18.2495,-24.2065,-38.4338,-6.9001,-0.6941,-15.8723
28517,-18.2495,-23.8403,-38.4155,-6.9065,-0.3985,-15.8526
28527,-18.3289,-23.8403,-38.1653,-6.9709,-0.3935,-15.6553
28537,-18.2068,-23.7610,-38.5498,-6.8732,-0.3372,-15.9573
28547,-18.2800,-23.8037,-38.1836,-6.9334,-0.3650,-15.6696
28557,-18.1763,-23.8525,-38.3240,-6.8503,-0.4082,-15.7817
28567,-18.2007,-23.7610,-38.1409,-6.8729,-0.3313,-15.6363
28577,-18.2922,-23.7610,-38.3972,-6.9413,-0.3335,-15.8366
28587,-18.1946,-23.7366,-38.3179,-6.8666,-0.3143,-15.7750
28597,-18.2373,-23.8647,-38.2751,-6.8981,-0.4163,-15.7429
28607,-18.1946,-23.9746,-38.2263,-6.8635,-0.5049,-15.7066
28617,-18.2434,-23.7244,-38.4583,-6.9033,-0.3057,-15.8845
28627,-18.2495,-23.9624,-38.0554,-6.9083,-0.4917,-15.5717
28637,-18.1763,-23.9929,-38.3484,-6.8477,-0.5218,-15.8029
28647,-18.2373,-23.8098,-38.4888,-6.8967,-0.3751,-15.9097
28657,-18.1213,-23.8220,-38.5071,-6.8061,-0.3872,-15.9255
28667,-18.2434,-23.9197,-38.1104,-6.9037,-0.4581,-15.6142
28677,-18.2617,-23.7854,-38.3301,-6.9179,-0.3527,-15.7845
28687,-18.3289,-23.8953,-38.3606,-6.9679,-0.4406,-15.8094
28697,-18.1885,-23.7244,-38.5559,-6.8595,-0.3080,-15.9617
28707,-18.2861,-23.7854,-38.2874,-6.9373,-0.3517,-15.7507
28717,-18.2678,-23.8586,-38.2202,-6.9226,-0.4101,-15.6993
