timestamp_ms,mag_x_ut,mag_y_ut,mag_z_ut
41867,26.8555,-61.5906,-25.5066
41877,26.5320,-61.2366,-28.2654
41887,26.1536,-60.6934,-31.7871
41897,25.8240,-59.9731,-34.3628
41907,25.2258,-58.9844,-37.5488
41917,24.5728,-58.0322,-40.3442
41927,23.7061,-57.1045,-43.0908
41937,22.3328,-55.9448,-46.1426
41947,20.7642,-54.9255,-48.7793
41957,18.7195,-53.7781,-51.5320
41967,16.4307,-52.4353,-54.6692
41977,13.8733,-51.3000,-56.8604
41987,11.3037,-49.7375,-58.8928
41997,8.5632,-48.4375,-60.9558
42007,6.1584,-46.9971,-62.6587
42017,1.5320,-44.5557,-64.5386
42027,-0.7690,-43.2312,-65.3015
42037,-3.1616,-41.8701,-66.3208
42047,-5.7373,-40.3137,-66.7297
42057,-8.7219,-38.9893,-67.1387
42067,-11.9446,-37.8296,-67.5842
42077,-15.4968,-36.8530,-67.0837
42087,-18.7439,-35.6567,-66.4001
42097,-21.8445,-34.9854,-66.1194
42107,-24.9939,-34.2346,-65.0574
42117,-27.9419,-33.5693,-63.8855
42127,-30.5298,-32.5989,-62.7197
42137,-33.0811,-31.6895,-61.7188
42147,-35.4248,-30.4260,-60.6445
42157,-37.6282,-29.0527,-59.1309
42167,-39.6606,-27.9541,-57.8064
42177,-41.9128,-26.9775,-55.9814
42187,-44.1162,-26.5015,-54.0771
42197,-45.7092,-25.5981,-52.0630
42207,-47.5281,-24.5422,-50.4456
42217,-49.1699,-23.6938,-48.0286
42227,-50.7080,-22.4487,-45.7031
42237,-52.0935,-21.6064,-43.9636
42247,-53.3447,-20.4773,-41.2048
42257,-54.5044,-19.3054,-38.7756
42267,-55.4443,-18.2007,-36.3403
42277,-56.1523,-17.0959,-34.2712
42287,-56.7627,-15.9058,-31.6895
42297,-57.2632,-15.1489,-29.7180
42307,-57.6965,-14.5081,-27.4048
42317,-57.9529,-13.6963,-25.0427
42327,-58.3008,-13.2996,-23.3215
42337,-58.5266,-13.0188,-21.1365
42347,-58.7341,-13.1592,-19.4336
42357,-58.8135,-12.9883,-16.9495
42367,-58.8196,-13.0920,-14.7339
42377,-58.8806,-12.9883,-12.4146
42387,-58.6426,-13.1104,-9.8816
42397,-58.3191,-13.2996,-7.1777
42407,-58.0505,-13.5437,-4.8767
42417,-57.4158,-13.4277,-2.2400
42427,-56.7566,-13.4155,-0.4761
42437,-56.1035,-13.3789,1.6052
42447,-55.6152,-13.0737,3.3020
42457,-54.9744,-13.0127,4.6753
42467,-54.3640,-13.0249,6.1707
42477,-53.2532,-13.7634,8.8623
42487,-52.6428,-13.9465,10.2844
42497,-51.9348,-14.0259,11.0535
42507,-51.7700,-14.0930,11.5173
42517,-51.4526,-14.1235,12.0117
42527,-51.6418,-13.9160,12.0422
42537,-51.9409,-13.8916,11.3342
42547,-52.6672,-13.6902,10.7361
42557,-53.3630,-13.3850,9.0332
42567,-54.3396,-13.2324,7.4158
42577,-55.1392,-12.8296,5.7434
42587,-56.1401,-13.0676,3.7659
42597,-56.7139,-12.9578,2.3132
42607,-57.4768,-12.7258,-0.1587
42617,-58.0200,-12.1521,-2.5757
42627,-58.5449,-11.3586,-5.1514
42637,-58.8867,-11.0413,-7.5928
42647,-59.1614,-10.4553,-10.3516
42657,-59.1675,-10.1135,-12.8540
42667,-59.1125,-10.0830,-14.7705
42677,-58.9783,-9.7534,-16.7236
42687,-58.6304,-9.1003,-18.6340
42697,-58.3130,-8.3740,-20.4407
42707,-57.8979,-7.9834,-22.6440
42717,-57.2937,-7.8857,-24.5667
42727,-56.8237,-7.8979,-27.0813
42737,-56.3660,-8.8562,-29.6936
42747,-55.8105,-9.8877,-32.0496
42757,-55.2185,-11.0168,-34.7534
42767,-54.2969,-12.0850,-37.2375
42777,-53.3325,-13.1714,-39.4714
42787,-52.3743,-13.9832,-41.4856
42797,-51.2207,-14.2822,-43.3411
42807,-50.1465,-14.5935,-45.7031
42876,-40.1489,-24.2737,-57.4524
42886,-39.3433,-25.4639,-58.1238
42896,-38.0249,-26.7395,-59.3750
42906,-36.2366,-28.2166,-60.5225
42916,-34.2163,-29.6082,-61.7493
42926,-31.5979,-31.1340,-62.6709
42936,-28.2104,-32.0618,-64.5508
42946,-24.3774,-33.3252,-65.9546
42956,-20.0134,-33.8440,-67.3401
42966,-15.5701,-34.7839,-67.8955
42976,-11.5540,-35.7788,-68.0420
42986,-4.9072,-37.6221,-67.6697
42996,-1.9836,-38.5803,-67.2668
43006,1.1719,-39.8804,-66.3818
43016,4.6082,-40.8386,-65.1611
43026,8.3496,-41.3879,-64.1663
43036,12.1948,-41.6321,-62.1033
43046,16.3940,-41.5344,-60.2112
43056,20.6787,-42.1570,-56.4453
43066,24.6765,-43.1091,-52.7405
43076,27.8503,-44.0857,-49.2126
43086,30.0232,-44.6777,-45.7275
43096,31.5430,-45.5750,-42.9260
43106,32.3303,-47.0459,-39.7400
43116,32.7881,-48.1689,-37.2253
43126,33.0261,-49.5178,-34.8633
43136,33.2397,-50.2930,-32.3792
43146,33.6182,-51.3306,-29.2053
43156,33.9050,-51.5747,-26.4160
43166,33.9050,-51.9897,-23.1079
43176,33.7830,-52.5452,-19.6960
43186,33.2642,-52.9907,-16.5588
43196,32.5806,-53.7476,-12.8418
43206,31.5857,-54.0649,-10.4980
43216,30.6763,-54.3945,-8.0933
43226,29.7607,-54.4739,-5.6763
43236,28.7476,-54.1809,-2.6489
43246,27.7161,-53.4363,0.6958
43256,26.2756,-52.4780,3.5706
43266,24.6094,-51.3123,7.3364
43276,22.5098,-50.1160,10.4492
43286,20.6726,-48.8464,13.3301
43296,18.7012,-47.5952,15.8203
43306,16.7114,-46.5454,17.8833
43316,14.8499,-45.2393,19.8608
43326,12.9883,-43.7134,21.6248
43336,10.9253,-42.0959,23.7488
43346,8.5510,-40.0208,25.4211
43356,5.6152,-37.9395,27.6062
43366,2.6855,-35.4736,29.0527
43376,-0.0488,-32.6599,30.0720
43386,-3.0396,-29.9744,30.8838
43396,-5.7739,-27.2522,31.7383
43406,-8.1055,-24.9817,32.0251
43416,-10.2417,-22.7295,32.3669
43426,-12.2131,-20.3125,31.9641
43436,-14.3250,-17.4011,31.7017
43446,-16.0645,-14.5691,31.2012
43456,-19.1833,-9.5703,30.0903
43466,-20.4712,-7.1106,29.0833
43476,-21.7346,-4.9805,28.4729
43486,-22.9248,-2.9053,27.3010
43496,-23.7610,-1.1658,26.0315
43506,-24.4263,0.1709,25.1465
43516,-24.7803,1.2695,24.6826
43526,-24.9695,2.6062,23.5107
43536,-25.1648,3.8696,23.0042
43546,-25.4211,5.2979,22.1924
43556,-25.6775,6.7810,20.5811
43566,-26.1169,8.3862,19.3298
43576,-26.5076,10.0281,17.5476
43586,-27.3376,11.1877,16.5283
43596,-28.3264,11.8530,15.4114
43606,-29.3884,12.3291,13.9526
43616,-30.5237,12.4329,13.1714
43626,-31.5857,12.8357,11.9690
43636,-32.6782,13.1531,10.8398
43646,-33.8989,13.7451,9.2834
43656,-34.7839,14.2090,7.6111
43666,-35.5530,14.6484,5.8105
43676,-35.7544,15.1550,5.1819
43686,-35.7544,15.7471,4.1931
43696,-35.8826,16.3513,2.6550
43706,-35.9192,16.4917,2.1545
43716,-35.9802,17.0410,1.1475
43726,-35.8093,17.1692,0.5859
43736,-35.8093,17.5598,0.3296
43746,-35.7239,17.9871,-0.4395
43756,-35.9924,18.2495,-1.1597
43766,-36.1572,18.6646,-2.2827
43776,-36.2671,18.5608,-2.8076
43786,-36.4014,18.7256,-3.1982
43796,-36.5234,18.9453,-4.0161
43806,-36.5540,18.8965,-4.8950
43816,-36.7432,19.2383,-6.0059
43826,-37.0605,19.2749,-6.4941
43836,-37.2803,19.3665,-7.2388
43846,-37.3291,19.2932,-7.5378
43856,-37.5000,19.5068,-8.2886
43866,-37.3413,19.6777,-8.8440
43876,-37.3535,19.5801,-8.6487
43886,-37.3047,19.6167,-9.1370
43896,-37.1094,19.7632,-9.6252
43906,-37.0178,20.1721,-10.2051
43916,-36.8225,20.4041,-11.1633
43926,-36.9019,20.5994,-12.9639
43936,-37.0422,20.6055,-14.2456
43946,-36.9995,20.8252,-15.4419
43956,-36.8774,20.8374,-16.3086
43966,-36.9263,20.8618,-17.6758
43976,-36.7310,20.7336,-18.7073
43986,-36.8896,20.6238,-20.4041
43996,-36.6028,20.7642,-22.4121
44006,-36.1450,20.6482,-24.3835
44016,-35.1135,20.6116,-27.1179
44026,-34.0332,20.6787,-29.5776
44036,-33.2397,20.4468,-31.1279
44046,-32.2754,20.4773,-32.7515
44056,-31.3293,20.3186,-33.5327
44066,-30.1880,20.8130,-34.4421
44076,-29.4006,20.7947,-35.0403
44086,-28.7170,21.1609,-35.3577
44096,-28.3936,21.4783,-34.9792
44106,-28.6865,21.6858,-34.0210
44116,-29.2725,21.5942,-33.2642
44126,-29.0771,21.9788,-32.9712
44136,-27.6794,22.5525,-33.0811
44146,-26.4526,22.7478,-33.4412
44156,-25.4883,23.0591,-33.5876
44166,-25.0122,23.2971,-33.5815
44176,-24.6155,23.0774,-34.1431
44186,-24.1882,23.2422,-34.6252
44196,-23.7183,23.0225,-35.0281
44206,-23.3215,22.8638,-35.6262
44216,-22.9431,22.8149,-35.9375
44226,-22.4548,22.9553,-36.4136
44236,-21.8140,22.9370,-36.9568
44246,-21.2158,22.7051,-37.2986
44256,-20.3125,22.6685,-37.9395
44266,-19.0308,22.5647,-38.6475
44331,-12.3352,22.5403,-40.5151
44341,-12.0361,22.4915,-40.5090
44351,-11.4319,22.6868,-40.2710
44361,-10.5408,22.3999,-40.8569
44371,-9.2346,22.1436,-41.5283
44381,-7.6965,21.6797,-41.8823
44391,-6.2988,21.6309,-42.4377
44401,-5.3467,21.0876,-42.3645
44411,-4.7668,21.0144,-42.8772
44421,-4.2969,20.8801,-43.1274
44431,-3.8940,20.5505,-43.4875
44441,-3.3630,19.7754,-44.0674
44451,-2.4719,19.0918,-44.9707
44461,-1.6113,18.2190,-46.1182
44471,-0.1892,17.0593,-47.7844
44481,1.1108,15.6067,-48.3215
44491,2.6611,14.4348,-49.8291
44501,4.2114,13.4277,-49.9207
44511,5.3223,12.2864,-50.6226
44521,6.0242,11.6760,-51.3245
44531,6.5735,10.8093,-51.4893
44541,7.4097,9.8755,-52.0996
44551,8.3984,8.8806,-52.6917
44561,9.7778,7.7637,-53.4729
44571,11.2610,6.5186,-53.4424
44581,12.6404,4.7913,-53.5400
44591,13.9221,3.5217,-54.0466
44601,15.0635,2.0813,-54.4067
44611,16.2231,0.9277,-54.2419
44621,17.7917,-1.2695,-54.9744
44631,18.4875,-2.2217,-55.2185
44641,19.3115,-3.4546,-54.5898
44651,20.4590,-4.5776,-54.8279
44661,21.6064,-5.8655,-54.6997
44671,22.6807,-6.9763,-54.4006
44681,23.7183,-7.8796,-53.9490
44691,24.6216,-8.9294,-53.3264
44701,25.2563,-9.7351,-53.3020
44711,25.7568,-10.3394,-52.8137
44721,25.8972,-10.7727,-53.2104
44731,26.2329,-11.0352,-52.6672
44741,26.2024,-11.3647,-52.5818
44751,26.2146,-11.3159,-53.2288
44761,26.1902,-11.7065,-53.1921
44771,26.0925,-11.6882,-53.4546
44781,25.8606,-11.6760,-53.2349
44791,25.4395,-11.4014,-53.3875
44801,24.9084,-10.7361,-54.1565
44811,24.4080,-10.0220,-54.3152
44821,23.9319,-9.6008,-54.5349
44831,23.5535,-9.2957,-54.2358
44841,23.3704,-8.9661,-54.5532
44851,23.2056,-8.4595,-54.7241
44861,22.8516,-8.3618,-54.5105
44871,22.5464,-7.9285,-54.6326
44881,22.1985,-7.4341,-55.1758
44891,21.4905,-6.7871,-55.2979
44901,20.9656,-6.4331,-55.7434
44911,20.0806,-6.1096,-55.6274
44921,19.1406,-5.6091,-56.3477
44931,17.9504,-4.9500,-56.6711
44941,16.8030,-4.2419,-57.5745
44951,15.7593,-3.6621,-57.5623
44961,14.7766,-2.9114,-58.0017
44971,13.7634,-2.0142,-58.1177
44981,12.8357,-1.2268,-57.9285
44991,11.5173,-0.1892,-58.3862
45001,9.9548,0.7202,-58.3557
45011,7.8247,1.8494,-58.8379
45021,5.4810,2.4536,-59.2712
45031,3.1616,2.9297,-59.4421
45041,0.6348,3.4546,-60.1135
45051,-1.4709,4.0955,-59.8206
45061,-3.4058,4.8035,-60.1196
45071,-4.8889,5.9509,-58.9844
45081,-7.8674,9.1248,-57.5256
45091,-9.2712,10.8582,-55.4382
45101,-10.6262,12.7991,-53.8025
45111,-11.9568,15.1123,-50.9399
45121,-13.6292,17.1936,-49.0845
45131,-15.5212,19.1650,-46.3745
45141,-17.7246,20.5322,-42.9932
45151,-20.0073,21.8201,-40.6494
45161,-21.2463,22.7844,-37.6709
45171,-22.1924,23.6267,-35.5530
45181,-23.1262,24.3713,-33.1726
45191,-24.2310,24.6460,-30.7800
45201,-25.1648,25.0244,-29.0527
45211,-26.0315,25.5005,-27.3010
45221,-26.4709,25.7568,-24.0784
45231,-26.6968,26.2268,-21.1487
45241,-27.0264,26.3245,-17.5781
45251,-27.3010,26.2024,-14.4958
45261,-27.8076,25.9338,-11.6943
45271,-28.2471,25.3357,-9.2224
45281,-28.6865,24.8047,-6.5186
45291,-29.1077,23.8770,-3.5889
45301,-29.4373,23.1323,-1.2512
45311,-29.4189,22.0093,1.6052
45321,-29.0344,20.8313,4.1382
45331,-28.6133,19.5862,7.0129
45341,-28.3386,18.2129,9.6924
45351,-28.2227,16.3879,12.1277
45361,-27.9480,14.6606,14.5691
45371,-27.3621,12.9944,16.4062
45381,-26.6785,11.4197,18.1641
45391,-25.7629,9.9365,19.5251
45401,-24.8840,8.4412,21.5027
45411,-24.1516,6.8298,22.4426
45421,-23.7427,4.9744,23.9258
45431,-23.2300,3.0884,25.0488
45441,-22.2717,1.4465,26.2878
45451,-21.2219,-0.5188,27.5452
45461,-20.5261,-2.3804,28.6438
45471,-19.5251,-4.4067,29.3579
45481,-18.3350,-6.5430,30.0720
45491,-17.0532,-8.8318,30.8228
45501,-15.5334,-11.2366,31.6650
45511,-13.8916,-13.4155,32.0923
45521,-11.9812,-15.8264,32.7087
45531,-10.3149,-18.1580,32.6843
45541,-6.7993,-23.6816,32.5439
45551,-4.6997,-26.5564,31.9885
45561,-3.0396,-29.4434,31.8665
45571,-1.3733,-32.2571,30.4993
45581,0.1343,-34.8633,30.1270
45591,1.7090,-37.3352,29.1077
45601,3.1250,-39.5752,27.3743
45611,4.4800,-41.8030,26.1902
45621,5.8838,-43.6157,24.9329
45631,7.2876,-45.5017,24.0479
45641,8.6304,-47.0825,22.4060
45651,10.2295,-48.4192,20.6482
45661,11.8225,-49.4568,19.4519
45671,13.6169,-50.0366,17.7246
45681,14.9719,-50.3235,16.6870
45691,16.3574,-50.6958,15.5396
45701,17.4927,-50.6042,14.5081
45711,18.4021,-50.7019,13.7756
45721,19.2932,-50.7690,12.6404
45731,20.0317,-50.7446,12.2803
45741,21.0754,-50.3906,11.4014
45751,21.7102,-49.7681,11.4746
45819,26.5442,-43.4998,10.3210
45829,26.5686,-43.0664,10.7361
45839,26.5259,-42.9382,10.6018
45849,26.3306,-42.7002,11.2976
45859,26.3733,-42.2241,11.0596
45869,26.3672,-41.5527,11.5112
45879,26.5564,-40.8691,11.8530
45889,26.6357,-40.4663,12.1765
45899,26.6663,-39.8438,12.1582
45909,26.5503,-39.3738,12.5061
45919,26.4038,-39.2273,12.8052
45929,26.0315,-38.8611,13.3179
45939,25.3906,-38.7939,13.8306
45949,24.4141,-39.2334,15.1306
45959,23.4131,-39.9353,15.7593
45969,22.0398,-41.2231,16.7114
45979,20.8008,-42.2546,17.3706
45989,19.2749,-43.1519,17.6147
45999,17.3950,-44.1528,19.1589
46009,15.6128,-44.9402,19.4641
46019,13.9221,-45.8069,20.3735
46029,12.5854,-46.6736,20.8191
46039,11.5051,-47.5281,20.5872
46049,10.7422,-48.4802,20.8069
46059,10.1501,-49.2126,20.3247
46069,9.9854,-50.5859,20.1538
46079,10.0952,-51.9775,18.8293
46089,8.8318,-54.7852,17.1143
46099,8.3435,-56.4697,16.1011
46109,7.0984,-58.1604,15.6311
46119,6.3354,-59.4421,13.8733
46129,5.6213,-61.0168,13.0798
46139,4.9133,-62.2498,12.0483
46149,4.2419,-63.5742,10.4309
46159,3.6499,-65.1978,9.2773
46169,3.1250,-66.3879,7.2144
46179,2.9480,-67.5293,5.7495
46189,2.7649,-68.4326,4.0100
46199,2.2705,-69.5862,2.0569
46209,1.5564,-70.8618,0.2808
46219,0.8423,-71.8567,-1.6418
46229,0.1099,-72.7722,-4.4067
46239,-0.4028,-73.7610,-7.3425
46249,-0.7080,-74.4568,-9.4177
46259,-0.8667,-75.0977,-12.1887
46269,-1.0925,-75.4456,-14.9963
46279,-1.7090,-75.8118,-17.8284
46289,-2.4353,-75.7935,-20.8008
46299,-3.1494,-75.8728,-23.9868
46309,-4.0710,-75.5981,-27.1301
46319,-5.1025,-75.0427,-30.4871
46329,-5.9998,-74.3530,-33.2581
46339,-6.5613,-73.6389,-36.2915
46349,-6.8665,-72.5830,-38.8123
46359,-6.9763,-71.6492,-40.9180
46369,-7.0007,-70.2759,-43.2495
46379,-7.3303,-69.1589,-45.8984
46389,-7.5562,-67.4316,-48.1567
46399,-7.6843,-65.8691,-50.3357
46409,-7.8491,-63.6841,-52.3865
46419,-7.9346,-61.7493,-54.7852
46429,-7.7942,-59.5276,-57.1655
46439,-7.6355,-57.4951,-58.5999
46449,-7.6843,-55.3406,-59.8083
46459,-7.5989,-53.1128,-61.6577
46469,-7.5928,-50.9277,-62.7258
46479,-7.2327,-48.5840,-64.3372
46489,-6.6956,-46.3013,-65.0757
46499,-6.0425,-43.9880,-66.0706
46509,-5.3345,-41.7236,-66.8701
46519,-4.9011,-39.4653,-67.6086
46529,-4.7302,-37.2253,-68.1213
46539,-4.4250,-34.9670,-67.9932
46549,-3.1067,-29.8828,-68.5730
46559,-2.1912,-26.9226,-68.8660
46569,-1.1536,-24.3652,-68.5120
46579,-0.0000,-21.7163,-68.2922
46589,0.9521,-19.3970,-67.7429
46599,1.6663,-17.6025,-67.1204
46609,2.3926,-15.8936,-66.9128
46619,2.9602,-14.4165,-66.3391
46629,3.3752,-13.1042,-65.9180
46639,3.6804,-11.7310,-65.4785
46649,3.7109,-10.4309,-64.7400
46659,3.7109,-9.3506,-64.8682
46669,3.3691,-7.6538,-64.1235
46679,2.8198,-6.0059,-63.5925
46689,1.8677,-4.4312,-62.8967
46699,0.6897,-2.5330,-62.5183
46709,-0.5432,-0.4700,-61.7188
46719,-2.0996,0.8362,-61.1816
46729,-3.7354,2.1362,-60.8459
46739,-5.4688,3.2654,-59.9548
46749,-7.1289,4.2969,-59.7595
46759,-8.8806,5.4077,-59.1797
46825,-27.6550,13.4705,-47.0642
46835,-30.6030,14.0686,-44.6106
46845,-33.6182,14.2090,-41.7664
46855,-36.5845,13.8733,-38.9343
46865,-39.3555,13.7512,-36.1145
46875,-41.8213,13.4888,-32.0374
46885,-43.8293,12.8357,-28.4607
46895,-45.4895,12.5244,-24.8535
46905,-47.2168,11.3770,-21.5149
46915,-48.7488,9.7656,-18.0115
46925,-50.3967,7.6721,-14.4836
46935,-51.7212,4.9194,-11.1877
46945,-52.7222,1.7517,-7.0984
46955,-53.3020,-1.8127,-3.3142
46965,-53.5461,-5.3833,0.2441
46975,-53.1982,-8.8196,3.3508
46985,-52.4292,-11.6943,6.0730
46995,-51.4160,-14.4836,8.4045
47005,-50.5066,-16.4429,10.4126
47015,-49.4812,-18.4753,12.0605
47025,-48.6938,-19.9280,13.6536
47035,-47.3938,-21.3989,14.4592
47045,-46.1914,-22.9065,15.9790
47055,-44.5801,-24.5483,17.5049
47065,-43.0481,-26.2756,18.9758
47075,-41.1133,-28.3386,20.2576
47085,-39.1113,-30.4260,21.3379
47095,-37.0300,-32.6782,22.5708
47105,-35.0037,-34.9487,22.7844
47115,-32.8857,-36.9629,23.8159
47125,-31.1279,-38.7207,23.6633
47135,-29.1870,-40.5945,23.7244
47145,-27.5146,-42.3584,23.8281
47155,-25.8728,-44.0735,23.5901
47165,-24.3958,-46.0327,23.3215
47175,-22.6562,-48.2422,22.6990
47185,-20.7825,-50.2747,22.1924
47195,-16.1987,-54.1626,20.1599
47205,-13.7146,-56.0120,19.4824
47215,-11.4868,-57.7271,18.1763
47225,-9.4360,-58.9600,17.1082
47235,-7.8369,-60.4248,15.6128
47245,-6.4697,-61.8469,14.3799
47255,-5.1636,-62.8967,12.7258
47265,-3.8879,-64.3677,11.2244
47275,-2.5879,-65.6372,9.1309
47285,-1.0498,-66.6992,6.7993
47295,0.3601,-68.0420,4.7058
47305,1.8127,-68.9148,2.3499
47315,3.3020,-69.7205,-0.1404
47325,4.3701,-70.3918,-1.9104
47335,5.4016,-70.5322,-3.6743
47345,6.3782,-70.8191,-4.5593
47355,7.6599,-70.8923,-5.4138
47365,8.8135,-70.5139,-6.8481
47375,10.2051,-70.4224,-7.8552
47385,11.7188,-70.0439,-9.2224
47395,12.9822,-69.7327,-10.1746
47405,13.6902,-69.7632,-11.5295
47415,14.5203,-69.5374,-13.1592
47425,15.3748,-69.2993,-14.3738
47435,16.1316,-68.8965,-15.2283
47445,16.9983,-68.6279,-15.8203
47455,17.3645,-68.2129,-15.5579
47465,17.4500,-68.2739,-15.5579
47475,17.3950,-68.3655,-15.5029
47485,17.4988,-68.4265,-14.9780
47495,17.7002,-68.0359,-14.3860
47505,17.9443,-67.7307,-13.7878
47515,18.5974,-67.2974,-13.2446
47525,19.4763,-66.5161,-12.3047
47535,20.1111,-66.0889,-11.0596
47545,20.4834,-65.5334,-10.3638
47555,20.7947,-65.0391,-9.4177
47565,20.8740,-64.6545,-8.7952
47575,21.1304,-64.1296,-7.8369
47585,21.1487,-64.1602,-6.8115
47595,21.3196,-63.6658,-6.2683
47605,21.4966,-63.4583,-5.6580
47615,21.7957,-63.0615,-5.4626
47625,21.7346,-63.2385,-5.2795
47635,21.4966,-63.0798,-4.7485
47645,20.9351,-63.5254,-4.8340
47655,18.7439,-64.8743,-4.4434
47665,17.8223,-65.6860,-4.3701
47675,17.0410,-66.5527,-5.0598
47685,16.4917,-67.0349,-5.4260
47695,15.7349,-67.7124,-5.8899
47705,15.2100,-68.3411,-6.8359
47715,14.2883,-69.2688,-7.5439
47725,13.0310,-69.9036,-8.8623
47735,11.7371,-70.9106,-9.6069
47745,10.1135,-72.0093,-10.7849
47755,8.3862,-72.7112,-12.4634
47765,6.7810,-73.6389,-13.7390
47775,5.1941,-74.2920,-15.6677
47785,3.8818,-74.7375,-17.1875
47795,3.0396,-75.0854,-18.5303
47805,2.3132,-75.1892,-20.6360
47815,0.9949,-75.3113,-22.2107
47825,-0.1709,-75.5127,-24.0479
47835,-1.5564,-75.4272,-26.6541
47845,-3.2410,-75.0977,-29.0039
47855,-4.9500,-74.6460,-31.9275
47865,-6.3660,-73.8220,-34.6985
47875,-7.4890,-72.9980,-37.3169
47885,-8.2581,-72.0581,-39.5264
47895,-9.0942,-71.2341,-41.1804
47905,-9.6252,-70.5933,-42.5354
47915,-9.9121,-70.2332,-43.4448
47925,-10.6140,-69.3848,-44.5007
47935,-11.6638,-68.2251,-46.0999
47945,-12.5061,-66.7236,-48.3337
47955,-13.4766,-65.1245,-50.1282
47965,-14.2578,-62.9089,-52.5024
47975,-14.9292,-60.5530,-54.9316
47985,-15.5457,-58.1177,-56.9458
47995,-16.1072,-55.6396,-58.8867
48005,-16.6077,-53.1799,-59.9670
48015,-17.3767,-50.9338,-61.4075
48025,-17.7612,-48.8892,-62.3413
48035,-18.2800,-47.1130,-63.0310
48045,-19.1956,-45.0745,-63.9893
48055,-20.1111,-43.2190,-64.2761
48065,-21.1487,-41.2292,-64.8926
48075,-22.3511,-39.5996,-64.8132
48085,-23.4375,-37.6953,-65.0024
48095,-24.9756,-36.1877,-64.9048
48105,-28.9307,-34.7351,-63.5925
48115,-31.3232,-35.6201,-61.6638
48125,-33.9539,-36.7126,-60.0891
48135,-36.7676,-37.5732,-57.7881
48145,-39.4714,-38.2019,-55.1270
48155,-41.4978,-38.4399,-53.1860
48165,-43.2495,-38.1226,-51.8250
48175,-44.5007,-37.6892,-50.5859
48185,-45.8801,-37.1826,-49.2493
48195,-47.3083,-36.4929,-47.4548
48205,-49.0479,-36.2976,-45.1355
48270,-54.2725,-44.1589,-23.7244
48280,-53.8635,-45.4773,-20.6177
48290,-53.3508,-46.7529,-17.0837
48300,-52.7893,-47.2107,-13.8489
48310,-52.3010,-47.6013,-10.5042
48320,-51.6418,-47.3999,-7.5989
48330,-50.6531,-47.4426,-4.3030
48340,-48.2117,-48.0530,1.1902
48350,-46.6675,-48.3215,3.6987
48360,-44.9707,-48.7488,5.6580
48370,-42.8040,-49.4202,8.5388
48380,-40.4785,-49.6826,10.5713
48390,-38.0615,-50.3357,12.8113
48400,-35.2295,-51.0681,14.6545
48410,-32.2632,-51.6174,15.9790
48420,-29.0466,-52.7405,17.3340
48430,-25.7324,-53.3203,18.1641
48440,-22.4792,-53.9978,19.0674
48450,-19.2261,-54.3518,19.9524
48460,-16.0156,-54.5715,20.1843
48470,-13.1714,-54.6875,20.7886
48480,-10.4736,-54.7668,20.6970
48490,-7.7637,-54.8096,20.7642
48500,-5.3711,-54.8035,20.4163
48510,-2.4841,-54.8950,20.0134
48520,0.3723,-54.9011,19.2932
48530,3.2593,-54.4800,19.0430
48540,6.4026,-54.2053,18.3350
48550,9.6313,-53.8208,16.8274
48560,12.5916,-53.3813,15.2771
48570,15.4785,-53.0945,13.6902
48580,18.2373,-52.7100,11.8652
48590,20.6604,-52.5330,10.1135
48600,23.0164,-52.0447,7.8735
48610,25.3662,-51.4526,5.7312
48620,27.1851,-50.6165,3.1433
48630,28.8757,-50.3723,1.5259
48640,29.8584,-49.6155,0.5310
48650,30.5237,-49.4080,-0.3357
48660,31.2378,-49.3530,-1.9775
48670,31.5369,-49.6460,-3.4668
48680,31.7566,-50.0244,-4.0161
48690,31.9580,-50.4944,-5.1514
48700,31.8787,-50.7080,-6.0547
48710,32.0129,-51.2878,-6.4819
48720,32.0801,-51.5076,-7.6294
48730,32.1838,-51.9836,-8.3618
48740,32.3181,-52.1301,-9.1675
48750,32.3181,-52.4719,-10.3760
48760,32.3608,-52.5330,-10.7971
48770,32.3364,-52.9053,-11.7798
48780,32.2571,-53.1128,-11.6638
48790,31.9092,-53.6377,-12.0605
48800,30.8777,-54.5654,-10.7178
48810,30.2246,-55.1636,-9.4116
48820,29.5715,-54.9622,-7.1838
48830,29.1748,-54.5105,-4.9255
48840,28.8696,-53.7170,-2.7283
48850,28.7903,-52.3010,-0.3479
48860,28.3997,-50.4639,2.0325
48870,28.2349,-48.3459,4.9194
48880,27.7710,-45.6543,7.5500
48890,27.3376,-43.1824,9.4849
48900,27.0386,-40.8569,11.3037
48910,27.1545,-38.6475,12.2131
48920,27.3804,-36.6272,13.2263
48930,27.9480,-34.6985,13.2629
48940,28.3081,-32.8918,12.8540
48950,28.6743,-31.4758,13.2263
48960,28.3081,-29.9988,13.5925
48970,27.7039,-29.0710,14.7583
48980,26.5076,-28.5095,16.3269
48990,25.3723,-27.0691,16.9678
49000,24.6826,-25.6531,18.2617
49010,24.4080,-23.9685,18.6279
49020,24.1882,-22.5647,18.5059
49030,24.0967,-21.2708,18.7317
49040,24.1028,-19.9402,18.3716
49050,24.0479,-18.8232,18.6096
49060,24.2249,-17.9565,18.0481
49070,24.6521,-16.9678,17.5720
49080,24.9023,-15.8691,17.3889
49090,25.1282,-14.9780,16.8030
49100,25.6348,-14.0015,16.1987
49110,26.7395,-12.7869,14.1418
49120,27.2095,-11.5845,13.4644
49130,27.8015,-10.3577,12.1460
