 Time ,Vertical velocity ,Vertical acceleration ,Lateral velocity (m/s),Lateral acceleration ,Roll rate ,Pitch rate ,Yaw rate ,Mass (g),Rotational moment of inertia ,CP location (cm),CG location (cm),Thrust ,Drag force ,Axial drag coefficient ,Air pressure (mbar)
3.41406,81.4375,-15.83281,0.0397,0.00832,0,0,0,758.07779,0.00035,62.7321,47.96421,0,4.58003,0.59239,974.95348
3.42406,81.2793,-15.80835,0.03978,0.0082,0,0,0,758.07779,0.00035,62.73164,47.96421,0,4.56149,0.59234,974.85806
3.43406,81.12133,-15.78398,0.03986,0.00805,0,0,0,758.07779,0.00035,62.73117,47.96421,0,4.54302,0.59228,974.76282
3.44406,80.96362,-15.7597,0.03994,0.00791,0,0,0,758.07779,0.00035,62.73069,47.96421,0,4.52462,0.59223,974.66777
3.45406,80.80614,-15.73552,0.04002,0.00772,0,0,0,758.07779,0.00035,62.73018,47.96421,0,4.50628,0.59218,974.57291
3.46406,80.64891,-15.71142,0.04009,0.00756,0,0,0,758.07779,0.00035,62.72968,47.96421,0,4.48802,0.59213,974.47823
3.47406,80.49191,-15.68742,0.04017,0.00742,0,0,0,758.07779,0.00035,62.7292,47.96421,0,4.46982,0.59208,974.38373
3.48406,80.33516,-15.6635,0.04024,0.00718,0,0,0,758.07779,0.00035,62.72874,47.96421,0,4.4517,0.59203,974.28942
3.49406,80.17864,-15.63968,0.04031,0.00684,0,0,0,758.07779,0.00035,62.72827,47.96421,0,4.43364,0.59197,974.19529
3.50406,80.02236,-15.61594,0.04037,0.00662,0,0,0,758.07779,0.00035,62.72778,47.96421,0,4.41565,0.59192,974.10135
3.51406,79.86632,-15.5923,0.04044,0.00655,0,0,0,758.07779,0.00035,62.72733,47.96421,0,4.39772,0.59187,974.00759
3.52406,79.71052,-15.56874,0.0405,0.00644,0,0,0,758.07779,0.00035,62.72689,47.96421,0,4.37987,0.59182,973.91401
3.53406,79.55495,-15.54527,0.04057,0.00639,0,0,0,758.07779,0.00035,62.72645,47.96421,0,4.36208,0.59177,973.82061
3.54406,79.39961,-15.52189,0.04063,0.00639,0,0,0,758.07779,0.00035,62.72603,47.96421,0,4.34436,0.59172,973.7274
3.55406,79.24451,-15.4986,0.04069,0.00643,0,0,0,758.07779,0.00035,62.72561,47.96421,0,4.3267,0.59167,973.63437
3.56406,79.08964,-15.47539,0.04076,0.00651,0,0,0,758.07779,0.00035,62.72519,47.96421,0,4.30911,0.59162,973.54152
3.57406,78.935,-15.45227,0.04082,0.00661,0,0,0,758.07779,0.00035,62.72476,47.96421,0,4.29159,0.59157,973.44885
3.58406,78.78059,-15.42924,0.04089,0.0068,0,0,0,758.07779,0.00035,62.72433,47.96421,0,4.27413,0.59152,973.35636
3.59406,78.62642,-15.40629,0.04096,0.00697,0,0,0,758.07779,0.00035,62.72387,47.96421,0,4.25673,0.59148,973.26406
3.60406,78.47247,-15.38343,0.04103,0.00713,0,0,0,758.07779,0.00035,62.72343,47.96421,0,4.2394,0.59143,973.17193
3.61406,78.31875,-15.36065,0.0411,0.00729,0,0,0,758.07779,0.00035,62.72296,47.96421,0,4.22214,0.59138,973.07999
3.62406,78.16525,-15.33796,0.04117,0.0074,0,0,0,758.07779,0.00035,62.72251,47.96421,0,4.20494,0.59133,972.98822
3.63406,78.01199,-15.31535,0.04125,0.00747,0,0,0,758.07779,0.00035,62.72207,47.96421,0,4.1878,0.59128,972.89664
3.64406,77.85895,-15.29283,0.04132,0.00748,0,0,0,758.07779,0.00035,62.72165,47.96421,0,4.17073,0.59123,972.80523
3.65406,77.70613,-15.27039,0.0414,0.00751,0,0,0,758.07779,0.00035,62.72123,47.96421,0,4.15372,0.59118,972.71401
3.66406,77.55354,-15.24803,0.04147,0.0075,0,0,0,758.07779,0.00035,62.72081,47.96421,0,4.13677,0.59114,972.62296
3.67406,77.40117,-15.22575,0.04155,0.0075,0,0,0,758.07779,0.00035,62.72038,47.96421,0,4.11989,0.59109,972.53209
3.68406,77.24902,-15.20356,0.04162,0.00745,0,0,0,758.07779,0.00035,62.71996,47.96421,0,4.10306,0.59104,972.4414
3.69406,77.0971,-15.18145,0.0417,0.00733,0,0,0,758.07779,0.00035,62.71954,47.96421,0,4.0863,0.59099,972.35089
3.70406,76.94539,-15.15942,0.04177,0.0072,0,0,0,758.07779,0.00035,62.7191,47.96421,0,4.06961,0.59095,972.26056
3.71406,76.79391,-15.13748,0.04184,0.00709,0,0,0,758.07779,0.00035,62.71864,47.96421,0,4.05297,0.5909,972.1704
3.72406,76.64264,-15.11561,0.04191,0.0069,0,0,0,758.07779,0.00035,62.71817,47.96421,0,4.0364,0.59085,972.08043
3.73406,76.4916,-15.09382,0.04198,0.00672,0,0,0,758.07779,0.00035,62.7177,47.96421,0,4.01988,0.59081,971.99063
3.74406,76.34077,-15.07212,0.04204,0.00653,0,0,0,758.07779,0.00035,62.71726,47.96421,0,4.00343,0.59076,971.901
3.75406,76.19015,-15.05049,0.04211,0.00642,0,0,0,758.07779,0.00035,62.71681,47.96421,0,3.98704,0.59071,971.81156
3.76406,76.03976,-15.02895,0.04217,0.0062,0,0,0,758.07779,0.00035,62.71636,47.96421,0,3.97071,0.59067,971.72229
3.77406,75.88957,-15.00748,0.04223,0.00615,0,0,0,758.07779,0.00035,62.71594,47.96421,0,3.95443,0.59062,971.63319
3.78406,75.73961,-14.98609,0.04229,0.0061,0,0,0,758.07779,0.00035,62.71554,47.96421,0,3.93822,0.59057,971.54427
3.79406,75.58985,-14.96478,0.04235,0.00609,0,0,0,758.07779,0.00035,62.71515,47.96421,0,3.92207,0.59053,971.45553
3.80406,75.44031,-14.94355,0.04241,0.00612,0,0,0,758.07779,0.00035,62.71477,47.96421,0,3.90598,0.59048,971.36697
3.81406,75.29098,-14.9224,0.04247,0.00619,0,0,0,758.07779,0.00035,62.71439,47.96421,0,3.88994,0.59044,971.27857
3.82406,75.14186,-14.90132,0.04253,0.00623,0,0,0,758.07779,0.00035,62.71401,47.96421,0,3.87397,0.59039,971.19036
3.83406,74.99296,-14.88032,0.0426,0.00627,0,0,0,758.07779,0.00035,62.71364,47.96421,0,3.85805,0.59035,971.10232
3.84406,74.84426,-14.8594,0.04266,0.00633,0,0,0,758.07779,0.00035,62.71326,47.96421,0,3.84219,0.5903,971.01445
3.85406,74.69577,-14.83855,0.04272,0.00641,0,0,0,758.07779,0.00035,62.7129,47.96421,0,3.82639,0.59026,970.92676
3.86406,74.54749,-14.81778,0.04279,0.0065,0,0,0,758.07779,0.00035,62.71251,47.96421,0,3.81065,0.59021,970.83924
3.87406,74.39941,-14.79709,0.04285,0.00653,0,0,0,758.07779,0.00035,62.71211,47.96421,0,3.79496,0.59017,970.75189
3.88406,74.25154,-14.77647,0.04292,0.00663,0,0,0,758.07779,0.00035,62.71168,47.96421,0,3.77933,0.59012,970.66472
3.89406,74.10388,-14.75593,0.04299,0.00673,0,0,0,758.07779,0.00035,62.71126,47.96421,0,3.76376,0.59008,970.57772
3.90406,73.95642,-14.73546,0.04305,0.00677,0,0,0,758.07779,0.00035,62.71084,47.96421,0,3.74824,0.59004,970.4909
3.91406,73.80917,-14.71506,0.04312,0.00684,0,0,0,758.07779,0.00035,62.71039,47.96421,0,3.73278,0.58999,970.40425
3.92406,73.66212,-14.69474,0.04319,0.00692,0,0,0,758.07779,0.00035,62.70995,47.96421,0,3.71738,0.58995,970.31777
3.93406,73.51528,-14.6745,0.04326,0.00693,0,0,0,758.07779,0.00035,62.70954,47.96421,0,3.70203,0.58991,970.23146
3.94406,73.36863,-14.65432,0.04333,0.00699,0,0,0,758.07779,0.00035,62.70912,47.96421,0,3.68674,0.58986,970.14532
3.95406,73.22219,-14.63422,0.0434,0.00699,0,0,0,758.07779,0.00035,62.70873,47.96421,0,3.67151,0.58982,970.05936
3.96406,73.07595,-14.61419,0.04347,0.00698,0,0,0,758.07779,0.00035,62.70833,47.96421,0,3.65633,0.58978,969.97357
3.97406,72.92991,-14.59424,0.04354,0.00698,0,0,0,758.07779,0.00035,62.70795,47.96421,0,3.6412,0.58973,969.88795
3.98406,72.78406,-14.57436,0.04361,0.0069,0,0,0,758.07779,0.00035,62.70759,47.96421,0,3.62613,0.58969,969.8025
3.99406,72.63842,-14.55455,0.04367,0.00684,0,0,0,758.07779,0.00035,62.70723,47.96421,0,3.61111,0.58965,969.71722
4.00406,72.49297,-14.53481,0.04374,0.00678,0,0,0,758.07779,0.00035,62.70688,47.96421,0,3.59615,0.58961,969.63212
4.01406,72.34772,-14.51514,0.04381,0.0067,0,0,0,758.07779,0.00035,62.70653,47.96421,0,3.58124,0.58956,969.54718
4.02406,72.20267,-14.49554,0.04387,0.0066,0,0,0,758.07779,0.00035,62.70618,47.96421,0,3.56639,0.58952,969.46241
4.03406,72.05781,-14.47602,0.04394,0.00648,0,0,0,758.07779,0.00035,62.70581,47.96421,0,3.55159,0.58948,969.37782
4.04406,71.91315,-14.45656,0.044,0.00643,0,0,0,758.07779,0.00035,62.70539,47.96421,0,3.53684,0.58944,969.29339
4.05406,71.76868,-14.43718,0.04407,0.00633,0,0,0,758.07779,0.00035,62.70495,47.96421,0,3.52215,0.5894,969.20913
4.06406,71.6244,-14.41786,0.04413,0.00632,0,0,0,758.07779,0.00035,62.70451,47.96421,0,3.50751,0.58935,969.12504
4.07406,71.48032,-14.39861,0.04419,0.00626,0,0,0,758.07779,0.00035,62.70409,47.96421,0,3.49292,0.58931,969.04112
4.08406,71.33643,-14.37944,0.04426,0.00622,0,0,0,758.07779,0.00035,62.70367,47.96421,0,3.47838,0.58927,968.95737
4.09406,71.19273,-14.36033,0.04432,0.00618,0,0,0,758.07779,0.00035,62.70328,47.96421,0,3.4639,0.58923,968.87379
4.10406,71.04923,-14.34129,0.04438,0.00617,0,0,0,758.07779,0.00035,62.70289,47.96421,0,3.44947,0.58919,968.79038
4.11406,70.90591,-14.32232,0.04444,0.00612,0,0,0,758.07779,0.00035,62.7025,47.96421,0,3.43509,0.58915,968.70713
4.12406,70.76278,-14.30342,0.0445,0.00606,0,0,0,758.07779,0.00035,62.70213,47.96421,0,3.42076,0.58911,968.62406
4.13406,70.61984,-14.28458,0.04456,0.00606,0,0,0,758.07779,0.00035,62.70178,47.96421,0,3.40648,0.58907,968.54115
4.14406,70.47709,-14.26581,0.04462,0.00602,0,0,0,758.07779,0.00035,62.70144,47.96421,0,3.39226,0.58903,968.45841
4.15406,70.33452,-14.24711,0.04468,0.00599,0,0,0,758.07779,0.00035,62.70109,47.96421,0,3.37808,0.58899,968.37583
4.16406,70.19214,-14.22848,0.04474,0.00598,0,0,0,758.07779,0.00035,62.70076,47.96421,0,3.36396,0.58895,968.29343
4.17406,70.04995,-14.20991,0.04479,0.00598,0,0,0,758.07779,0.00035,62.70045,47.96421,0,3.34988,0.58891,968.21119
4.18406,69.90795,-14.19141,0.04485,0.00596,0,0,0,758.07779,0.00035,62.70015,47.96421,0,3.33586,0.58887,968.12911
4.19406,69.76612,-14.17298,0.04491,0.006,0,0,0,758.07779,0.00035,62.69984,47.96421,0,3.32189,0.58883,968.04721
4.20406,69.62449,-14.15461,0.04498,0.00618,0,0,0,758.07779,0.00035,62.69953,47.96421,0,3.30796,0.58879,967.96546
4.21406,69.48303,-14.1363,0.04504,0.00606,0,0,0,758.07779,0.00035,62.69913,47.96421,0,3.29409,0.58875,967.88389
4.22406,69.34176,-14.11807,0.0451,0.00608,0,0,0,758.07779,0.00035,62.69871,47.96421,0,3.28027,0.58871,967.80248
4.23406,69.20067,-14.09989,0.04516,0.00614,0,0,0,758.07779,0.00035,62.69829,47.96421,0,3.26649,0.58867,967.72124
4.24406,69.05976,-14.08178,0.04522,0.00617,0,0,0,758.07779,0.00035,62.69789,47.96421,0,3.25277,0.58863,967.64016
4.25406,68.91903,-14.06374,0.04528,0.00625,0,0,0,758.07779,0.00035,62.69749,47.96421,0,3.23909,0.58859,967.55925
4.26406,68.77849,-14.04576,0.04534,0.00632,0,0,0,758.07779,0.00035,62.6971,47.96421,0,3.22546,0.58855,967.4785
4.27406,68.63812,-14.02785,0.04541,0.00634,0,0,0,758.07779,0.00035,62.69672,47.96421,0,3.21188,0.58851,967.39791
4.28406,68.49793,-14.00999,0.04547,0.00635,0,0,0,758.07779,0.00035,62.69636,47.96421,0,3.19835,0.58848,967.3175
4.29406,68.35792,-13.99221,0.04553,0.00637,0,0,0,758.07779,0.00035,62.696,47.96421,0,3.18487,0.58844,967.23724
4.30406,68.21809,-13.97448,0.0456,0.00636,0,0,0,758.07779,0.00035,62.69566,47.96421,0,3.17143,0.5884,967.15715
4.31406,68.07843,-13.95682,0.04566,0.00637,0,0,0,758.07779,0.00035,62.69533,47.96421,0,3.15804,0.58836,967.07722
4.32406,67.93895,-13.93922,0.04572,0.00638,0,0,0,758.07779,0.00035,62.69498,47.96421,0,3.1447,0.58832,966.99746
4.33406,67.79964,-13.92168,0.04579,0.00641,0,0,0,758.07779,0.00035,62.69466,47.96421,0,3.13141,0.58829,966.91786
4.34406,67.66052,-13.9042,0.04585,0.00637,0,0,0,758.07779,0.00035,62.69435,47.96421,0,3.11816,0.58825,966.83843
4.35406,67.52156,-13.88679,0.04591,0.00639,0,0,0,758.07779,0.00035,62.69402,47.96421,0,3.10496,0.58821,966.75915
4.36406,67.38278,-13.86944,0.04598,0.00634,0,0,0,758.07779,0.00035,62.69371,47.96421,0,3.09181,0.58817,966.68004
4.37406,67.24417,-13.85215,0.04604,0.00631,0,0,0,758.07779,0.00035,62.69339,47.96421,0,3.0787,0.58814,966.6011
4.38406,67.10574,-13.83492,0.0461,0.00625,0,0,0,758.07779,0.00035,62.69306,47.96421,0,3.06564,0.5881,966.52231
4.39406,66.96747,-13.81775,0.04617,0.0062,0,0,0,758.07779,0.00035,62.6927,47.96421,0,3.05263,0.58806,966.44369
4.40406,66.82938,-13.80064,0.04623,0.0061,0,0,0,758.07779,0.00035,62.69235,47.96421,0,3.03966,0.58803,966.36523
4.41406,66.69146,-13.78359,0.04629,0.00598,0,0,0,758.07779,0.00035,62.69199,47.96421,0,3.02674,0.58799,966.28693
4.42406,66.55371,-13.76661,0.04635,0.00588,0,0,0,758.07779,0.00035,62.69162,47.96421,0,3.01387,0.58795,966.20879
4.43406,66.41613,-13.74968,0.0464,0.00576,0,0,0,758.07779,0.00035,62.69126,47.96421,0,3.00103,0.58792,966.13082
4.44406,66.27872,-13.73281,0.04646,0.00566,0,0,0,758.07779,0.00035,62.69089,47.96421,0,2.98825,0.58788,966.053
4.45406,66.14147,-13.716,0.04652,0.00554,0,0,0,758.07779,0.00035,62.69053,47.96421,0,2.97551,0.58784,965.97535
4.46406,66.00439,-13.69925,0.04657,0.00544,0,0,0,758.07779,0.00035,62.69017,47.96421,0,2.96281,0.58781,965.89786
4.47406,65.86749,-13.68256,0.04662,0.00534,0,0,0,758.07779,0.00035,62.68984,47.96421,0,2.95016,0.58777,965.82052
4.48406,65.73074,-13.66593,0.04667,0.00525,0,0,0,758.07779,0.00035,62.68952,47.96421,0,2.93756,0.58773,965.74335
4.49406,65.59417,-13.64936,0.04673,0.00514,0,0,0,758.07779,0.00035,62.68919,47.96421,0,2.92499,0.5877,965.66634
4.50406,65.45776,-13.63285,0.04678,0.00508,0,0,0,758.07779,0.00035,62.68888,47.96421,0,2.91248,0.58766,965.58949
4.51406,65.32151,-13.61639,0.04683,0.005,0,0,0,758.07779,0.00035,62.68857,47.96421,0,2.9,0.58763,965.5128
4.52406,65.18543,-13.59999,0.04688,0.00497,0,0,0,758.07779,0.00035,62.68828,47.96421,0,2.88757,0.58759,965.43627
4.53406,65.04951,-13.58365,0.04693,0.00496,0,0,0,758.07779,0.00035,62.68798,47.96421,0,2.87519,0.58756,965.3599
4.54406,64.91375,-13.56737,0.04698,0.00497,0,0,0,758.07779,0.00035,62.68768,47.96421,0,2.86284,0.58752,965.28368
4.55406,64.77816,-13.55114,0.04703,0.00498,0,0,0,758.07779,0.00035,62.68735,47.96421,0,2.85054,0.58749,965.20763
4.56406,64.64273,-13.53497,0.04708,0.005,0,0,0,758.07779,0.00035,62.68702,47.96421,0,2.83829,0.58745,965.13174
4.57406,64.50746,-13.51886,0.04713,0.00504,0,0,0,758.07779,0.00035,62.68668,47.96421,0,2.82607,0.58742,965.056
4.58406,64.37235,-13.5028,0.04718,0.00512,0,0,0,758.07779,0.00035,62.68636,47.96421,0,2.8139,0.58738,964.98042
4.59406,64.23741,-13.4868,0.04723,0.0052,0,0,0,758.07779,0.00035,62.68603,47.96421,0,2.80178,0.58735,964.905
4.60406,64.10262,-13.47086,0.04728,0.00528,0,0,0,758.07779,0.00035,62.68571,47.96421,0,2.78969,0.58731,964.82974
4.61406,63.96799,-13.45497,0.04733,0.00538,0,0,0,758.07779,0.00035,62.68539,47.96421,0,2.77765,0.58728,964.75464
4.62406,63.83352,-13.43913,0.04739,0.00545,0,0,0,758.07779,0.00035,62.68507,47.96421,0,2.76565,0.58725,964.6797
4.63406,63.69921,-13.42336,0.04744,0.00555,0,0,0,758.07779,0.00035,62.68476,47.96421,0,2.75369,0.58721,964.60491
4.64406,63.56505,-13.40763,0.0475,0.00564,0,0,0,758.07779,0.00035,62.68447,47.96421,0,2.74177,0.58718,964.53028
4.65406,63.43105,-13.39197,0.04755,0.00571,0,0,0,758.07779,0.00035,62.68416,47.96421,0,2.72989,0.58714,964.45581
4.66406,63.29721,-13.37635,0.04761,0.00578,0,0,0,758.07779,0.00035,62.68386,47.96421,0,2.71806,0.58711,964.38149
4.67406,63.16353,-13.3608,0.04767,0.00584,0,0,0,758.07779,0.00035,62.68356,47.96421,0,2.70627,0.58708,964.30733
4.68406,63.03,-13.34529,0.04773,0.00588,0,0,0,758.07779,0.00035,62.68326,47.96421,0,2.69452,0.58704,964.23333
4.69406,62.89662,-13.32984,0.04778,0.00592,0,0,0,758.07779,0.00035,62.68296,47.96421,0,2.68281,0.58701,964.15949
4.70406,62.7634,-13.31445,0.04784,0.00592,0,0,0,758.07779,0.00035,62.68265,47.96421,0,2.67114,0.58698,964.0858
4.71406,62.63033,-13.29911,0.0479,0.00589,0,0,0,758.07779,0.00035,62.68236,47.96421,0,2.65951,0.58694,964.01226
4.72406,62.49742,-13.28382,0.04796,0.00584,0,0,0,758.07779,0.00035,62.68205,47.96421,0,2.64792,0.58691,963.93889
4.73406,62.36465,-13.26858,0.04802,0.00579,0,0,0,758.07779,0.00035,62.68174,47.96421,0,2.63637,0.58688,963.86567
4.74406,62.23205,-13.2534,0.04808,0.00571,0,0,0,758.07779,0.00035,62.68144,47.96421,0,2.62486,0.58685,963.7926
4.75406,62.09959,-13.23827,0.04813,0.00565,0,0,0,758.07779,0.00035,62.68112,47.96421,0,2.61339,0.58681,963.71969
4.76406,61.96728,-13.22319,0.04819,0.00556,0,0,0,758.07779,0.00035,62.68081,47.96421,0,2.60197,0.58678,963.64693
4.77406,61.83512,-13.20817,0.04824,0.00546,0,0,0,758.07779,0.00035,62.6805,47.96421,0,2.59058,0.58675,963.57434
4.78406,61.70312,-13.1932,0.0483,0.00538,0,0,0,758.07779,0.00035,62.6802,47.96421,0,2.57923,0.58672,963.50189
4.79406,61.57126,-13.17828,0.04835,0.0053,0,0,0,758.07779,0.00035,62.6799,47.96421,0,2.56792,0.58668,963.4296
4.80406,61.43955,-13.16341,0.0484,0.00519,0,0,0,758.07779,0.00035,62.67962,47.96421,0,2.55665,0.58665,963.35746
4.81406,61.30799,-13.14859,0.04845,0.00508,0,0,0,758.07779,0.00035,62.67934,47.96421,0,2.54542,0.58662,963.28548
4.82406,61.17658,-13.13383,0.0485,0.005,0,0,0,758.07779,0.00035,62.67908,47.96421,0,2.53423,0.58659,963.21366
4.83406,61.04531,-13.11911,0.04855,0.00491,0,0,0,758.07779,0.00035,62.67879,47.96421,0,2.52308,0.58656,963.14198
4.84406,60.9142,-13.10445,0.0486,0.00485,0,0,0,758.07779,0.00035,62.67851,47.96421,0,2.51196,0.58653,963.07046
4.85406,60.78322,-13.08984,0.04865,0.00479,0,0,0,758.07779,0.00035,62.67824,47.96421,0,2.50089,0.58649,962.9991
4.86406,60.6524,-13.07528,0.0487,0.00473,0,0,0,758.07779,0.00035,62.67795,47.96421,0,2.48985,0.58646,962.92789
4.87406,60.52172,-13.06077,0.04874,0.00469,0,0,0,758.07779,0.00035,62.67766,47.96421,0,2.47885,0.58643,962.85683
4.88406,60.39118,-13.04631,0.04879,0.00466,0,0,0,758.07779,0.00035,62.67735,47.96421,0,2.46789,0.5864,962.78592
4.89406,60.26079,-13.0319,0.04884,0.00465,0,0,0,758.07779,0.00035,62.67705,47.96421,0,2.45697,0.58637,962.71517
4.90406,60.13055,-13.01754,0.04888,0.00466,0,0,0,758.07779,0.00035,62.67675,47.96421,0,2.44609,0.58634,962.64457
4.91406,60.00044,-13.00323,0.04893,0.00466,0,0,0,758.07779,0.00035,62.67646,47.96421,0,2.43524,0.58631,962.57413
4.92406,59.87048,-12.98897,0.04898,0.00469,0,0,0,758.07779,0.00035,62.67617,47.96421,0,2.42443,0.58628,962.50383
4.93406,59.74066,-12.97476,0.04902,0.00472,0,0,0,758.07779,0.00035,62.67588,47.96421,0,2.41366,0.58625,962.43369
4.94406,59.61098,-12.9606,0.04907,0.00475,0,0,0,758.07779,0.00035,62.6756,47.96421,0,2.40293,0.58622,962.3637
4.95406,59.48145,-12.94649,0.04912,0.00478,0,0,0,758.07779,0.00035,62.67533,47.96421,0,2.39223,0.58619,962.29386
4.96406,59.35206,-12.93242,0.04916,0.00482,0,0,0,758.07779,0.00035,62.67504,47.96421,0,2.38157,0.58616,962.22418
4.97406,59.2228,-12.91841,0.04921,0.00485,0,0,0,758.07779,0.00035,62.67477,47.96421,0,2.37095,0.58613,962.15464
4.98406,59.09369,-12.90444,0.04926,0.00488,0,0,0,758.07779,0.00035,62.6745,47.96421,0,2.36036,0.58609,962.08526
4.99406,58.96471,-12.89052,0.04931,0.00492,0,0,0,758.07779,0.00035,62.67423,47.96421,0,2.34981,0.58607,962.01603
5.00406,58.83588,-12.87665,0.04936,0.00497,0,0,0,758.07779,0.00035,62.67398,47.96421,0,2.3393,0.58604,961.94695
5.01406,58.70718,-12.86283,0.04941,0.00501,0,0,0,758.07779,0.00035,62.67373,47.96421,0,2.32882,0.58601,961.87802
5.02406,58.57862,-12.84906,0.04946,0.00506,0,0,0,758.07779,0.00035,62.67348,47.96421,0,2.31838,0.58598,961.80924
5.03406,58.4502,-12.83533,0.04951,0.0051,0,0,0,758.07779,0.00035,62.67322,47.96421,0,2.30798,0.58595,961.74061
5.04406,58.32191,-12.82165,0.04956,0.00513,0,0,0,758.07779,0.00035,62.67296,47.96421,0,2.29761,0.58592,961.67214
5.05406,58.19376,-12.80802,0.04961,0.00516,0,0,0,758.07779,0.00035,62.67267,47.96421,0,2.28728,0.58589,961.60381
5.06406,58.06575,-12.79444,0.04966,0.0052,0,0,0,758.07779,0.00035,62.67236,47.96421,0,2.27698,0.58586,961.53563
5.07406,57.93788,-12.7809,0.04972,0.00521,0,0,0,758.07779,0.00035,62.67207,47.96421,0,2.26672,0.58583,961.46761
5.08406,57.81013,-12.76741,0.04977,0.00522,0,0,0,758.07779,0.00035,62.67176,47.96421,0,2.25649,0.5858,961.39973
5.09406,57.68253,-12.75397,0.04982,0.00524,0,0,0,758.07779,0.00035,62.67146,47.96421,0,2.2463,0.58577,961.332
5.10406,57.55505,-12.74057,0.04987,0.00523,0,0,0,758.07779,0.00035,62.67117,47.96421,0,2.23615,0.58574,961.26443
5.11406,57.42772,-12.72722,0.04993,0.00523,0,0,0,758.07779,0.00035,62.67089,47.96421,0,2.22603,0.58571,961.197
5.12406,57.30051,-12.71391,0.04998,0.00521,0,0,0,758.07779,0.00035,62.67061,47.96421,0,2.21594,0.58569,961.12972
5.13406,57.17344,-12.70065,0.05003,0.00517,0,0,0,758.07779,0.00035,62.67034,47.96421,0,2.20589,0.58566,961.06259
5.14406,57.0465,-12.68744,0.05008,0.00513,0,0,0,758.07779,0.00035,62.6701,47.96421,0,2.19588,0.58563,960.99561
5.15406,56.91969,-12.67427,0.05013,0.00508,0,0,0,758.07779,0.00035,62.66985,47.96421,0,2.1859,0.5856,960.92878
5.16406,56.79301,-12.66115,0.05018,0.00499,0,0,0,758.07779,0.00035,62.66962,47.96421,0,2.17595,0.58557,960.86209
5.17406,56.66647,-12.64807,0.05023,0.00492,0,0,0,758.07779,0.00035,62.66939,47.96421,0,2.16604,0.58554,960.79556
5.18406,56.54005,-12.63504,0.05028,0.00484,0,0,0,758.07779,0.00035,62.66918,47.96421,0,2.15616,0.58552,960.72917
5.19406,56.41376,-12.62205,0.05033,0.00475,0,0,0,758.07779,0.00035,62.66896,47.96421,0,2.14632,0.58549,960.66294
5.20406,56.28761,-12.60911,0.05037,0.00467,0,0,0,758.07779,0.00035,62.66874,47.96421,0,2.13651,0.58546,960.59685
5.21406,56.16158,-12.59621,0.05042,0.00458,0,0,0,758.07779,0.00035,62.66849,47.96421,0,2.12673,0.58543,960.5309
5.22406,56.03568,-12.58336,0.05046,0.00448,0,0,0,758.07779,0.00035,62.66821,47.96421,0,2.11699,0.5854,960.46511
5.23406,55.90991,-12.57055,0.05051,0.0044,0,0,0,758.07779,0.00035,62.66792,47.96421,0,2.10728,0.58538,960.39946
5.24406,55.78427,-12.55779,0.05055,0.00433,0,0,0,758.07779,0.00035,62.66762,47.96421,0,2.09761,0.58535,960.33396
5.25406,55.65876,-12.54507,0.05059,0.00426,0,0,0,758.07779,0.00035,62.66733,47.96421,0,2.08796,0.58532,960.26861
5.26406,55.53337,-12.53239,0.05064,0.0042,0,0,0,758.07779,0.00035,62.66704,47.96421,0,2.07836,0.5853,960.20341
5.27406,55.40811,-12.51976,0.05068,0.00414,0,0,0,758.07779,0.00035,62.66675,47.96421,0,2.06878,0.58527,960.13835
5.28406,55.28298,-12.50717,0.05072,0.0041,0,0,0,758.07779,0.00035,62.66648,47.96421,0,2.05924,0.58524,960.07344
5.29406,55.15797,-12.49463,0.05076,0.00405,0,0,0,758.07779,0.00035,62.6662,47.96421,0,2.04973,0.58521,960.00867
5.30406,55.03308,-12.48212,0.0508,0.00404,0,0,0,758.07779,0.00035,62.66594,47.96421,0,2.04025,0.58519,959.94406
5.31406,54.90832,-12.46967,0.05084,0.00401,0,0,0,758.07779,0.00035,62.66568,47.96421,0,2.03081,0.58516,959.87958
5.32406,54.78369,-12.45725,0.05088,0.004,0,0,0,758.07779,0.00035,62.66543,47.96421,0,2.0214,0.58513,959.81526
5.33406,54.65918,-12.44488,0.05092,0.00402,0,0,0,758.07779,0.00035,62.6652,47.96421,0,2.01202,0.58511,959.75108
5.34406,54.53479,-12.43255,0.05096,0.00405,0,0,0,758.07779,0.00035,62.66498,47.96421,0,2.00267,0.58508,959.68705
5.35406,54.41053,-12.42026,0.051,0.00408,0,0,0,758.07779,0.00035,62.66476,47.96421,0,1.99336,0.58506,959.62316
5.36406,54.28639,-12.40801,0.05104,0.00413,0,0,0,758.07779,0.00035,62.66456,47.96421,0,1.98408,0.58503,959.55942
5.37406,54.16237,-12.39581,0.05108,0.00419,0,0,0,758.07779,0.00035,62.66436,47.96421,0,1.97483,0.585,959.49582
5.38406,54.03847,-12.38365,0.05113,0.00424,0,0,0,758.07779,0.00035,62.66416,47.96421,0,1.96561,0.58498,959.43237
5.39406,53.91469,-12.37153,0.05117,0.00429,0,0,0,758.07779,0.00035,62.66396,47.96421,0,1.95642,0.58495,959.36907
5.40406,53.79104,-12.35945,0.05121,0.00434,0,0,0,758.07779,0.00035,62.66376,47.96421,0,1.94727,0.58492,959.30591
5.41406,53.66751,-12.34742,0.05126,0.0045,0,0,0,758.07779,0.00035,62.66354,47.96421,0,1.93815,0.5849,959.24289
